10/03/2023 12:43:05,0,0
10/03/2023 12:43:35,0,0
10/03/2023 12:44:05,0,0
10/06/2023 13:19:22,0,0
10/06/2023 13:19:52,0,0
10/06/2023 13:20:22,2,1
10/06/2023 13:21:43,0,1
10/06/2023 13:27:48,0,4
10/06/2023 13:29:29,1,0
10/06/2023 13:29:59,0,0
10/06/2023 13:30:29,1,1
10/06/2023 13:30:59,0,0
10/06/2023 13:31:30,0,0
10/06/2023 13:32:00,0,0
10/06/2023 13:32:30,1,0
10/06/2023 13:33:00,0,0
10/06/2023 13:38:57,0,0
10/06/2023 13:41:12,3,8
10/06/2023 13:41:42,0,4
